target,ids,user,text
1,2055291682,eastcoast76,having lunch with the fam nd trying to keep my eyes open with toothpicks...LOL!! 
0,2178760761,Rebecca_Cleary,"@rikkrolled summer awesome thus far. just really obsessing over results. not really about what i get, but i just want to know nooooow "
1,2177820256,artificialxgirl,So tired. All I can do is laugh at the mounds of paper on my desk. Ha ha ha 
0,2204330196,jieshisays,"still struggling with the temptation of facebook and cyber social sites, HAHA. only on my 5th slide.  @ ms deepa."
1,2057602640,Jesuslover037,Even a penny on the floor is an opportunity for change 
1,2060084790,Frassington,@lilaznangel16 congrats on their silver anniversary!! 
0,2175337984,LeashWeCanDo,I don't know how to turn my avatar green in a timely fashion...  Tips?
1,2012409997,jenniab91,@Monkeys_Panda Cool. What's it say? You going 4 the laffs like me? 
1,1969942719,ash_16,@beYOUthful okkkay..... 
1,1961921957,missthaing13,@wingedstray  hope u guys have fn  &lt;33
0,2189593825,rawrrachele,@kkmariejb23 awww i sorry you can't find them that sucks 
0,2174680204,ReannonRobinson,Why is it when you finally get time off work you get sick 
0,2177601691,tru_devotion,I see what type of friends I have... Julie act like she couldn't wake up and talk to me!! 
0,2262565648,xangelxlalax,Finished watching totoro... It brings back memories.. And now I want my old totoro plush backpack 
1,2017879981,Artboredom,@mattdave5710 You did work at Pentagon City right? That was your training ground. 
0,2249619570,SallytheShizzle,@OfficialAS yes...but i set it always to private and THEN set to public :X hahahaha it's stupid  it was awesome too
0,1880751948,Scarborough_UK,"thanks @yorkshirecoast, however the problem is with my xml template apparently - there is no code to display the date on my blog posts! "
0,2196250311,rickmonroe,Sirens are going off 
1,1791674836,valbuzeta,"of course, sun came out as soon as I left home. So did bike. One ride later, world much happier place "
1,1966304090,BryanOXYGeN,not exausted... but relaxed 
0,2196207878,hilarybarnett,"looking pretty scary out my 5th floor office window... storm approaching! If i had an iPhone I would take a picture, but I don't, so... "
1,2067435362,Poynter_Jones_x,"@DebbieFletcher hi, was the weather nice in London today? It was in Lancashire  x"
1,1828066272,essencerenata,@Sweet_As_Sin is making me waffles and bacon... go me 
1,2017465619,eavercoe,@ocell I saw a lady on the metro reading from her Kindle 
0,2241307682,swifty7,"off to the gym, the final gym session before Barbados... 6 months of killing myself, worth it? YES... difference in body - none "
1,2052203638,MyNameIsSmooth,Gonna go play pool off warm springs and eastern who wants to join? 
1,2063105703,ChalsiEspiritu,Stummy hurts! Gah! I love you boo 
0,1835928864,kodeytoney,"Got to see my son graduate (or get a certificate) from head start Fri. That was cool. Spent the weekend on the road, now back to work. "
1,1677675196,brittallen3,"shooting the Doritos ad and rehearsing Feline with our director, my good friend, Greg Coffey "
1,2187596314,keera0825,@WeblogofWeeds cute...he ceserves to milk your attention...I'd do the same thing as you!! 
1,1883642270,kirstenlea,And i have text messaging back 
0,2321739052,nnyzoom,Playing final fantsy 10  
0,2061611554,Marii_annaax,@JustCindy_  Ooow  when is the funural ?
0,2210424933,_lena_love_,"@STHUDGENS  I'm so sorry for you. I don't know, how people could be so cruel.  'Can't believe that some guys are so.. *peep* ;)"
1,1982601528,chrissiexox,helllerrrr whats good my twiggas? 
0,1832135793,mztykal,Rain sucks! My poor car is filthy and I can't wash it! 
1,1563492084,janemeriwether,@nateedge hahah thanks for the rundown and example. 
1,1770548241,shosho1,Job at the QEH is permanent. FUCK YEAH FOR AN AMAZING NEW JOB!!! 
1,2004047161,JimAyson,@genya_k - I would be elated or offended if I knew who leonrad hofstadter is 
0,1965892149,nationalnylon,Poor Johnny is sick   Looks like he'll be going to the vet tomorrow
0,1979828108,SAHMomsLife,Woke up with a very sore back still..not sure how I'm going to get through this pain...owwie 
1,1973348517,Soophiiieee,i'm so tired.. I will sleep i think !  because tonight I will need ENERGY 
0,2208333547,mollyrocks,i don't feeel good 
1,2190377722,denswriter,Great media lunch today with Research In Motion - sigh I do love my  Blackberry 
0,2217631309,TiarnLouisee,i want warped in aus! but i can guarantee you that it wouldnt be half as awesome as the US one. 
1,2065869596,Metal_Rocks,Iron Maiden â The Trooper.  ~Requested by~ @23graeme23  Always a pleasure to fulfil a great request!   â« http://blip.fm/~7sskp
1,1982737415,Billy3G,@vlovbg  thanks
1,1573949691,Lila158,i just started with twitter.... hm.... itï¿½s not wath i suspected and hopefully my englisch is not too bad 
1,1754330997,brittysunshinee,hungry hungry hippo! lol. i've been a vegeterian fer a year and a day 
0,1686202212,absolut_tommy,merlin isnt as good as everyone wanted it to be  but maybe the second ep will do it justice 
1,2051562761,XxBedusseyxX,Nite twitter world....early morning 2moro! Barrel Race wish us luck!  (btw barrel race is rodeo sport 4 all those city folk who didnt no)
1,2065792495,Vlangham,"@DarkKnight3565 u r on a roll, bro. "
0,2181116068,jonhpoul,"@Lih_peres GoiÃ¡s, pokim longe ne "
1,1694859681,b_b_b_a_r_t,my guys call me ``BartÂ ofÂ theÂ criticalÂ questions''. I'm guessing that's a good thing.  #zeropoint.IT
1,1823846158,mattzodiak,"saw bladerunner for the first time ever tonight... it was a good movie, but I don't understand the hype... "
0,1559379684,juliaverne,restless and bored and the dishes are done now too 
1,2187204235,Jenniechang,Let's celebrate with lobster  yum
0,1795306356,gloomcookie613,"@kashiichan It just really bugs me because that's not how I am! Or rather, used to be lately. :/ But I was more miserable while medicated "
1,1881138239,RAWRachael,"@RIOTtwilight 21/02/02 on my left wrist, 29/02/04 on my right. then a rocket going up my ribs "
1,1967829449,chengsophia,@sanazj Thanks! 
0,1977086474,amazu,"I'm hungry, mom still not done cooking "
1,2055508296,XoxoCyco,@officialcharice welcome home  take care idol!
1,1552035918,anuragu,@KunalGautam m sorry tired.......no mood to talk tech....nd cant talk sex with u 
1,1972016165,eddiedejesus,I start working at Disney World on June 6 
1,2052192400,mdwillbefamous,i'm back!!! i know it's 3 o'clock in the morning but i'm back like i promised 
1,1976879305,niiccccdudex3,watching bridewars.  love this mocie! its hilarious!
0,2072110717,xvivicupcakex3,@childofdust   *GIANTHUG* I'm online if you want to talk &lt;33 *CUDDLE*
1,2018832241,Crichton_Kicks,@MizzTeeze Yes please. I think a strong coffee too. 
0,2261675553,eeepchristinaa,@kissykayy  i sorrrry! theres NO food?
0,1559546919,levinkaty,just got home from the fashion show rehersal... listening to depressing music to aid in my depression 
0,1692011025,katiehunsberger,issssss monday tomorrow 
0,2203017035,ejrkcortez,rach is takin the computer from me. 
1,2069102891,amykate,@ernmander hope it goes well  as @lostgirl66 said (I think..) dream dangerously (but she spelt it correctly)
1,2184828316,Drakknar,Searching again for a room in San Francisco... Fingers crossed! 
1,1991118350,saltypear,@OnePeaceBooks I'm sure the people of Sakaiminato would be thrilled to have Gegege no Kitaro published in English  http://tr.im/n2m6
1,2003129413,geechee_girl,@srdill  you'll love it - it helps
0,1966447355,madeemayzing,"this part is boring. who cares about edward being saved, blah blah? i want jacob! "
1,2064007780,G_Rosenblum,is the birthday girl 
1,1685217700,Tatty,"@fake_vyvyan If you can think of it, someone has that fetish. It's on the internet. "
1,1574045907,OhhMegg,Day two. Just started. 
1,1557257473,Ellabellaa,still doesnt really understand what this is 
1,1964547070,kylerow,@bonasaurus why can't more people appreciate static typing.... 
1,1982135088,elephox,@Hatz94 I like that quote  I hope u finish the song and put it on youtube. It would be good as an upbeat kinda song :-D
1,2052435382,nomadmtb,@christiinnaa Same here.  I am working an 8 hour shift on fri sat and sun.  Luckily I enjoy my job... Most of the time 
1,1826524024,fadiputra,is still writing some note for the next article ... good nite everyone ... sleep well 
1,2002816407,monstermashrna,@sampsonian ah you missed International Day of Facial Hair Adjustment by 1 week. Better late than never. Happy scraping 
0,2058525661,Tazdevil2k9,@Roisinluvshorse the gay porn site isnt following me no more ... 
0,2207386391,scuba_suzy,@buonaluce @IlanBr @DanaLanePhoto my LR2 uses a newer version of ACR not compatible with CS3 as well  not optimal.
1,2049027089,EmilyLynneClare,"Oh, sorry fashion friends...you are too fabulous not to be mentioned in a #ff  @DavidReinke @InsideDVF @Karl_Lagerfeld"
0,1677802122,annoyedgirl,"@HeatherBestel oh so you all tweet from the same computer. family bonding lol  Tea, I just can't like any hot drinks  ..."
1,1881001064,Dr_Jared,@HeathCastor haha blasphemy! You can just email me it.  pretty please handsome? I'll make you ice cream!
1,1558047671,Agnie91,@tommcfly What made you crie? 
0,1753834842,iB3nji,"Has anyone noticed the @kyleandjackieo podcast 4 last thursday with the nova fight has been skipped!  ? Goes wednesday, friday why why "
0,2013250816,dribiwikx,Oh mother fuck. I have math homework.   --------------------------------------------- Sent by... Read more at http://bit.ly/N91pZ
1,2187366061,vanessatx,@gaylemccauley tee hee  I would die of laffter if he ever says it on air! lol
1,2054826946,SweetHeartAggie,Going to the lake today...  fun times!
1,2061151950,Doctor_Rob,"just back from SuperCheap - a most successful trip. The bikes are tanked &amp; checked for the week, so all ready to start relaxing "
1,1825393136,repapipz_cutie,@DavidArchie Hi Archie! All of your fans in the US are waiting for you there!  Have a safe flight back to US!
1,1957252548,ZorkFox,"Heh. Looked at http://myhandle.com/ per @stephenfry and... as usual, it slams to a halt.  It's going to be a verb soon, like slashdotted."
0,2050706855,AnnefromTO,"@ohnoscarlett oh noooooooo, I am up north next Sat for my dad's 65th bday! "
0,2180818305,rebel_,@walkingsoulrea 10 days. we're driving..leaving out at 4am on wednesday! it feels like its been a long time  at least 3 months!
0,2185686368,kjannfischer,@Cara yeah.  feel the same way.  RIP indeed 
0,2251225052,jamesuniversal,@sam1214 its jay from sophies chat btw... 
1,2008847773,samlovespaul,"@tedalexandro i'm all giddy that you actually replied!   well, whenever you book one, i'll be there!"
1,1998613023,redleg64,@NoreeVictoria looking forward to it 
1,1794070422,jesskry,"Actually, I think it's kinda funny. "
1,1990605079,MagicMileyCyrus,@JessicaLeanne2 so its hard for me to keep up with the net as the pages load so very slow. i hope you have a fun day! GREAT Mley won!! 
1,1834558770,Sarilec,"@SanderVanDoorn can`t wait to Sunrise Festival in Poland this summer, we all are excited here about your set!get back to health "
0,1989939756,joegh9,sciatica hits back 
0,2011426463,OrchDork,beddd.. graduation tomorrow. Its going to be sad now that i actually know many of the seniors. 
0,1962366608,nivelouk, Flash lost my frisby on a roof. Sad days LOL
0,1882607043,steph_davies,@patriciaco I'm not sure. Me too. 
0,2217582682,iNsaneAbz,MAN!!!! ROGERS PLEASE BE LIKE AT&amp;T AND ALLOW US TO UPGRADE SO I CAN BUY MY IPHONE3GS ON FRIDAY  *damn right im crying lol* #rogers
1,1989392247,baditz17,Hey @ginoandfran guys pls play either knock you down or this time..  thanks  (GinoandFran live &gt; http://ustre.am/2YyQ)
0,1693671274,emjaystar,Long weekend almost over 
1,1824561975,Rachenn,"That's my seat!! After watching Clueless for the 10millionth time, I finally found the movie funny "
0,1981747683,dedee81,"@barbiegirl4445 I can't, I have to wait another 24hrs "
0,1996876763,TheRealArsenix,"@DNyC3 aint nuttin, how u been yo? u dun love me no more "
1,2062052882,Fingaz_McGee,Yea...I'm gonna dig bein back in AZ! (For a cpl wks at a time) 
0,1986595697,JenC814,Back to work tomorrow. my hand is bruised from fighting with the files 
1,2065148517,ladyofsalzburg,"@GUYSMITH16 like the new helmet, by the way "
1,1976078746,kiwiberry,@reikiawakening I just sent you an email about my zine. Once you've checked it out please let me know if you're interested. 
0,2017180639,Smileyy_x,Tryin to write music bt nothins in ma head  
0,1557079667,Copple,"Just woke up, good night last night. Head ache now though. Work later  not good."
1,1977343990,C_Joy,@Peasinapod Lushes still here -Twitter seems to be having some sort of fit though making tweets...............s....l.....o......w 
1,2057726680,joleen_kaulitz,Going to the dollar store 
0,2326847555,K_Emery,Where do I file my white whine? My smartphone is being stupid 
1,1932622530,jhende02,@DwightHoward We definitely RESPECT you up in Chicago!!!! Keep up the good work!  
1,2186502714,shelbysnyder,sweet. I'm screwed. :/ shelby 
1,1827503356,GlitzNGlamourD,at the airport again. I times it wrong again. I should have left at 1:30. iPod on LL Cool J . . . i need love 
1,1760280355,bubberbrain620,@debjean i miss grandma and grandpa A LOT!!! Sometimes Collin's old spirit seems all too familiar 
0,2003361387,LOVEchels,@christielove i would LOVE to come visit..too bad i have school 
1,2062854559,superxleyley,will play JL. Be right back. 
1,2061982733,melaniestarship,i think i figured out what i'm going to do for my photography assignment 
0,1691786329,mrd10,@jfinik fabulous. ahh i just realized ur not gonna be in astro tomorrow  boooo! how is/was the lawgov studying?
0,1968856675,psuelz,I hope the squirrel my dog killed doesn't have any babies waiting to be fed 
0,1794461389,aka_butters,To Canada! God it's early... 
1,1993704296,GeorginaShuker,i LOVE the veronicas  Marriage!! To Both Of Themm .. Possibly ;) x
0,2214027958,SimpsonBeth,"@samanthareardon Thanks, Sam  ;)"
